1020030;Rua Frederico Alvarenga;Se;8966;26
1020040;Rua Lousada;Se;8966;26
1020050;Rua Alexandria;Se;8966;26
1020900;Palacio Torre do Sol, Rua Tabatinguera, 93;Se;8966;26
1020901;Edificio Roger Zmekhol, Rua Tabatinguera, 140;Se;8966;26
1020902;Edificio Sao Paulo., Rua Tabatinguera, 167;Se;8966;26
1020903;Centro Trasmontano de Sao Paulo, Rua Tabatinguera, 294;Se;8966;26
1020904;Edificio Jamaram, Rua Tabatinguera, 340;Se;8966;26
1021000;Rua Vinte e Cinco de Marco, ate 549/550;Centro;8966;26
1021100;Rua Vinte e Cinco de Marco, de 552 ao fim - lado par;Centro;8966;26
1021200;Rua Vinte e Cinco de Marco, de 551 ao fim - lado impar;Centro;8966;26
1021900;Galeria Comercial Ragueb Chohfi, Rua Vinte e Cinco de Marco, 641;Centro;8966;26
1021901;Edificio Cassio Nahas, Rua Vinte e Cinco de Marco, 904;Centro;8966;26
1021902;Edificio XXV de Marco, Rua Vinte e Cinco de Marco, 990;Centro;8966;26
1021903;Edificio Riskalah Jorge, Rua Vinte e Cinco de Marco, 1003;Centro;8966;26
1022000;Ladeira Porto Geral;Centro;8966;26
1022010;Rua Varnhagen;Centro;8966;26
1022020;Rua Cavalheiro Basilio Jafet;Centro;8966;26
1022030;Rua Jorge Azem;Centro;8966;26
1022040;Praca Ragueb Chohfi;Centro;8966;26
1022050;Parque Dom Pedro II, ate 500 - lado par;Centro;8966;26
1022060;Rua Doutor Itapura de Miranda;Centro;8966;26
1022070;Rua Comendador Assad Abdalla;Centro;8966;26
1022970;AGF Basilio Jafet, Rua Cavalheiro Basilio Jafet, 191;Centro;8966;26
1023000;Rua Barao de Duprat, lado par;Centro;8966;26
1023001;Rua Barao de Duprat, lado impar;Centro;8966;26
1023010;Rua Miguel Carlos;Centro;8966;26
1023020;Rua Ilha das Flores;Centro;8966;26
1023030;Rua Serop Kherlakian;Centro;8966;26
1023040;Rua Comendador Afonso Kherlakian;Centro;8966;26
1023050;Rua Comendador Abdo Schahin;Centro;8966;26
1023060;Rua Lucrecia Leme;Centro;8966;26
1023070;Rua Virgilina Sales;Centro;8966;26
1023900;Edificio Silvia, Rua Miguel Carlos, 41;Centro;8966;26
1023902;Edificio Quatro Estados, Rua Barao de Duprat, 449;Centro;8966;26
1023903;Edificio Serop Kherlakian, Rua Comendador Afonso Kherlakian, 79;Centro;8966;26
1023904;Edificio Ragueb Chohfi, Rua Comendador Abdo Schahin, 13;Centro;8966;26
1023905;Edificio Antonio Zogbi, Rua Comendador Abdo Schahin, 62;Centro;8966;26
1023906;Companhia Textil Ragueb Chohfi, Rua Comendador Abdo Schahin, 110;Centro;8966;26
1024000;Rua da Cantareira, ate 800 - lado par;Centro;8966;26
1024100;Rua da Cantareira, ate 801 - lado impar;Centro;8966;26
1024900;Mercado Central, Rua da Cantareira, 306;Centro;8966;26
1025000;Rua Carlos de Sousa Nazare, lado par;Centro;8966;26
1025001;Rua Carlos de Sousa Nazare, lado impar;Centro;8966;26
1025010;Rua Augusto Severo;Centro;8966;26
1025020;Avenida do Estado, de 2602 a 4400 - lado par;Centro;8966;26
1026000;Avenida Senador Queiros, lado par;Centro;8966;26
1026001;Avenida Senador Queiros, lado impar;Centro;8966;26
1026010;Avenida Mercurio, de 451/452 ao fim;Centro;8966;26
1026900;Edificio Santa Nazare, Avenida Senador Queiros, 96;Centro;8966;26
1026901;Edificio Droguetti, Avenida Senador Queiros, 279;Centro;8966;26
1026902;Edificio Fares Nemer, Avenida Senador Queiros, 312;Centro;8966;26
1026903;Condominio Edificio Bolsa de Cereais, Avenida Senador Queiros, 605;Centro;8966;26
1026904;Edificio Minerazil, Avenida Senador Queiros, 667;Centro;8966;26
1027000;Rua Paula Sousa, lado par;Centro;8966;26
1027001;Rua Paula Sousa, lado impar;Centro;8966;26
1027010;Rua Plinio Ramos;Centro;8966;26
1027020;Rua Antonio Pais;Centro;8966;26
1027030;Vila Santa Clara;Centro;8966;26
1027040;Vila Bueno;Centro;8966;26
1027050;Vila Santa Maria;Centro;8966;26
1027900;Edificio Gentil Moreira, Rua Plinio Ramos, 50;Centro;8966;26
1028000;Rua Maua;Centro;8966;26
1028010;Viela dos Ingleses;Centro;8966;26
1028020;Vila Aguiar Andrade;Centro;8966;26
1028030;Jardim Itu;Centro;8966;26
1028900;Secretaria da Cultura, Rua Maua, 51;Centro;8966;26
1029000;Rua Florencio de Abreu, ate 399 - lado impar;Centro;8966;26
1029001;Rua Florencio de Abreu, de 401 ao fim - lado impar;Centro;8966;26
1029010;Largo Sao Bento;Centro;8966;26
1029900;Edificio Largo Sao Bento, Largo Sao Bento, 64;Centro;8966;26
1029901;Edificio Sao Bento, Rua Florencio de Abreu, 157;Centro;8966;26
1029902;Companhia de Seguros Gerais, Rua Florencio de Abreu, 623;Centro;8966;26
1029903;Edificio Mercansul, Rua Florencio de Abreu, 643;Centro;8966;26
1029970;AC Florencio de Abreu, Rua Florencio de Abreu, 591 Terreo .;Centro;8966;26
1030000;Rua Florencio de Abreu, ate 398 - lado par;Centro;8966;26
1030001;Rua Florencio de Abreu, de 400 ao fim - lado par;Centro;8966;26
1030010;Ladeira Constituicao;Centro;8966;26
1030020;Beco da Fabrica;Centro;8966;26
1030900;Edificio Salim Farah Maluf, Rua Florencio de Abreu, 36;Centro;8966;26
1030901;Edificio Tiete, Rua Florencio de Abreu, 48;Centro;8966;26
1030902;Edificio Salim Faruad, Rua Florencio de Abreu, 352;Centro;8966;26
1031000;Avenida Prestes Maia, lado par;Centro;8966;26
1031001;Avenida Prestes Maia, lado impar;Centro;8966;26
1031005;Passagem Subterranea Tom Jobim;Centro;8966;26
1031010;Rua Dom Francisco de Sousa;Centro;8966;26
1031020;Rua Doutor Luiz Silveira;Centro;8966;26
1031030;Praca do Correio;Centro;8966;26
1031900;Bankboston Banco Multiplo S.A., Parque Anhangabau, 98 1§ Subsolo;Centro;8966;26
1031901;Edificio Fernao Dias, Avenida Prestes Maia, 220;Centro;8966;26
1031902;Edificio Mirante do Vale, Avenida Prestes Maia, 241;Centro;8966;26
1031903;Edificio Victoria, Avenida Prestes Maia, 321;Centro;8966;26
1031904;Edificio Ernesto, Avenida Prestes Maia, 676;Centro;8966;26
1031905;Secretaria da Receita Federal, Avenida Prestes Maia, 733;Centro;8966;26
1031906;Delegacia de Administracao Ministerio da Fazenda, Avenida Prestes Maia, 733 1§ Andar;Centro;8966;26
1031970;AC Central de Sao Paulo, Praca do Correio, s/n;Centro;8966;26
1032001;Rua Brigadeiro Tobias, de 451/452 ao fim;Centro;8966;26
1032010;Rua Riskallah Jorge;Centro;8966;26
1032020;Rua Capitao-mor Jeronimo Leitao;Centro;8966;26
1032030;Praca Pedro Lessa;Centro;8966;26
